id,Fleet,Time,Obs,Exp,sel_bio,sel_num,F,Like,Mult
12-CAAL-old-growth-SD,3,2002.62,0.189,0.188997,16.94,0.188997,0.0327671,1.27273e-06,1
12-CAAL-old-growth-SD,3,2003.12,0.529,0.52899,46.2448,0.52899,0.0987421,1.44083e-06,1
12-CAAL-old-growth-SD,3,2003.37,0.244,0.243995,21.1381,0.243995,0.0460231,1.46966e-06,1
12-CAAL-old-growth-SD,3,2003.62,0.372,0.371992,31.9855,0.371992,0.0768192,1.80346e-06,1
12-CAAL-old-growth-SD,3,2003.87,0.157,0.156996,13.4095,0.156996,0.0361064,2.15394e-06,1
12-CAAL-old-growth-SD,3,2004.12,0.356,0.355992,30.3638,0.355992,0.0852516,2.32177e-06,1
12-CAAL-old-growth-SD,3,2004.37,0.234,0.233994,19.9955,0.233994,0.0569908,2.46638e-06,1
12-CAAL-old-growth-SD,3,2004.62,0.469,0.468988,40.0817,0.468988,0.121138,2.78789e-06,1
12-CAAL-old-growth-SD,3,2004.87,0.072,0.071998,6.10617,0.071998,0.0203124,3.28187e-06,1
12-CAAL-old-growth-SD,3,2005.12,0.087,0.0869975,7.29968,0.0869975,0.025462,3.38343e-06,1
12-CAAL-old-growth-SD,3,2005.37,0.154,0.153996,12.8732,0.153996,0.0435913,3.38403e-06,1
12-CAAL-old-growth-SD,3,2005.62,0.226,0.225994,18.897,0.225994,0.0624614,3.16007e-06,1
12-CAAL-old-growth-SD,3,2005.87,0.01,0.00999972,0.832994,0.00999972,0.00282495,3.22793e-06,1
12-CAAL-old-growth-SD,3,2006.12,0.439,0.438988,36.3944,0.438988,0.125118,3.1895e-06,1
12-CAAL-old-growth-SD,3,2006.37,0.385,0.384989,32.0049,0.384989,0.105781,3.1858e-06,1
12-CAAL-old-growth-SD,3,2006.62,0.031,0.0309992,2.60184,0.0309992,0.00823155,2.94948e-06,1
12-CAAL-old-growth-SD,3,2006.87,0.003,0.00299992,0.254069,0.00299992,0.000793174,2.91462e-06,1
12-CAAL-old-growth-SD,3,2007.12,0.325,0.324992,27.6967,0.324992,0.0844269,2.76339e-06,1
12-CAAL-old-growth-SD,3,2007.37,0.366,0.365991,31.3805,0.365991,0.0909996,2.65345e-06,1
12-CAAL-old-growth-SD,3,2007.62,0.095,0.0949977,8.1847,0.0949977,0.0230273,2.47269e-06,1
12-CAAL-old-growth-SD,3,2007.87,0.061,0.0609985,5.24741,0.0609985,0.0151382,2.5111e-06,1
12-CAAL-old-growth-SD,3,2008.12,0.259,0.258993,22.1627,0.258993,0.0653221,2.6196e-06,1
12-CAAL-old-growth-SD,3,2008.37,0.435,0.434989,37.1333,0.434989,0.10796,2.57178e-06,1
12-CAAL-old-growth-SD,3,2008.62,0.119,0.118997,10.1447,0.118997,0.0296037,2.5742e-06,1
12-CAAL-old-growth-SD,3,2008.87,0.021,0.0209995,1.78614,0.0209995,0.00533761,2.64764e-06,1
12-CAAL-old-growth-SD,3,2009.12,0.84,0.839979,71.226,0.839979,0.213968,2.60446e-06,1
12-CAAL-old-growth-SD,3,2009.37,0.327,0.326992,27.8033,0.326992,0.0800277,2.56192e-06,1
12-CAAL-old-growth-SD,3,2009.62,0.159,0.158996,13.6191,0.158996,0.0377722,2.36753e-06,1
12-CAAL-old-growth-SD,3,2009.87,0.007,0.00699983,0.603318,0.00699983,0.00168233,2.4142e-06,1
12-CAAL-old-growth-SD,3,2010.12,1.385,1.38497,119.662,1.38497,0.341329,2.4578e-06,1
12-CAAL-old-growth-SD,3,2010.37,0.392,0.39199,33.9783,0.39199,0.0964475,2.57843e-06,1
12-CAAL-old-growth-SD,3,2010.62,0.074,0.0739982,6.45589,0.0739982,0.0181027,2.51435e-06,1
12-CAAL-old-growth-SD,3,2011.12,1.189,1.18897,104.044,1.18897,0.311364,2.78738e-06,1
12-CAAL-old-growth-SD,3,2011.37,0.35,0.34999,30.5776,0.34999,0.0947158,3.06896e-06,1
12-CAAL-old-growth-SD,3,2011.62,0.346,0.34599,30.2231,0.34599,0.0978026,3.30729e-06,1
12-CAAL-old-growth-SD,3,2011.87,0.083,0.0829975,7.2299,0.0829975,0.0250295,3.76542e-06,1
12-CAAL-old-growth-SD,3,2012.12,0.706,0.705977,61.0457,0.705977,0.227159,4.20855e-06,1
12-CAAL-old-growth-SD,3,2012.37,0.198,0.197993,17.0333,0.197993,0.0659395,4.63787e-06,1
12-CAAL-old-growth-SD,3,2012.62,0.192,0.191993,16.4938,0.191993,0.0661006,4.88809e-06,1
12-CAAL-old-growth-SD,3,2012.87,0.018,0.0179993,1.53856,0.0179993,0.0065545,5.48301e-06,1
12-CAAL-old-growth-SD,3,2013.12,0.99,0.989964,83.9369,0.989964,0.371859,5.45303e-06,1
12-CAAL-old-growth-SD,3,2013.37,0.114,0.113996,9.63769,0.113996,0.0419081,5.71783e-06,1
12-CAAL-old-growth-SD,3,2013.62,0.115,0.114996,9.76154,0.114996,0.0411507,5.3439e-06,1
12-CAAL-old-growth-SD,3,2014.12,0.201,0.200993,17.1226,0.200993,0.070077,4.9002e-06,1
12-CAAL-old-growth-SD,3,2014.37,0.103,0.102996,8.77946,0.102996,0.035661,5.01922e-06,1
12-CAAL-old-growth-SD,3,2014.62,0.114,0.113996,9.71977,0.113996,0.0409616,5.38784e-06,1
12-CAAL-old-growth-SD,3,2014.87,0.005,0.00499981,0.423913,0.00499981,0.00193807,6.2324e-06,1
12-CAAL-old-growth-SD,3,2015.12,0.057,0.0569978,4.78927,0.0569978,0.0226184,6.12552e-06,1
12-CAAL-old-growth-SD,3,2015.37,0.278,0.277989,23.2855,0.277989,0.107997,6.26631e-06,1
12-CAAL-old-growth-SD,3,2015.62,0.126,0.125995,10.5672,0.125995,0.0503576,6.62062e-06,1
12-CAAL-old-growth-SD,3,2015.87,0.032,0.0319986,2.68054,0.0319986,0.013801,7.60015e-06,1
12-CAAL-old-growth-SD,3,2016.12,0.074,0.0739969,6.16691,0.0739969,0.0331066,7.24053e-06,1
12-CAAL-old-growth-SD,3,2016.37,0.173,0.172992,14.4033,0.172992,0.0750681,7.89311e-06,1
12-CAAL-old-growth-SD,3,2016.62,0.187,0.186992,15.6005,0.186992,0.0797663,7.51805e-06,1
12-CAAL-old-growth-SD,3,2016.87,0.019,0.0189992,1.58269,0.0189992,0.00817361,7.623e-06,1
12-CAAL-old-growth-SD,3,2017.12,0.007,0.00699971,0.581928,0.00699971,0.00295243,7.11688e-06,1
12-CAAL-old-growth-SD,3,2017.37,0.046,0.0459981,3.83637,0.0459981,0.0183843,6.74543e-06,1
12-CAAL-old-growth-SD,3,2017.62,0.065,0.0649975,5.44416,0.0649975,0.0254723,6.31882e-06,1
12-CAAL-old-growth-SD,3,2018.12,0.05,0.0499981,4.19337,0.0499981,0.0188439,5.69185e-06,1
12-CAAL-old-growth-SD,3,2018.37,0.017,0.0169994,1.43152,0.0169994,0.00605855,5.39616e-06,1
12-CAAL-old-growth-SD,3,2018.62,0.09,0.0899968,7.62632,0.0899968,0.0315038,5.07625e-06,1
12-CAAL-old-growth-SD,3,2019.12,0.003,0.00299988,0.254561,0.00299988,0.00115098,6.08927e-06,1
12-CAAL-old-growth-SD,3,2019.37,0.024,0.0239991,2.04634,0.0239991,0.00886339,5.73179e-06,1
12-CAAL-old-growth-SD,3,2019.62,0.04,0.0399985,3.42355,0.0399985,0.0154119,6.02943e-06,1
12-CAAL-old-growth-SD,3,2020.12,0.015,0.0149994,1.28209,0.0149994,0.00626667,7.32194e-06,1
12-CAAL-old-growth-SD,3,2020.37,0.021,0.0209992,1.79783,0.0209992,0.0083028,6.63951e-06,1
12-CAAL-old-growth-SD,3,2020.62,0.029,0.0289988,2.47048,0.0289988,0.0120101,7.10193e-06,1
12-CAAL-old-growth-SD,3,2021.12,0.012,0.0119995,0.993561,0.0119995,0.00512062,7.15244e-06,1
12-CAAL-old-growth-SD,3,2021.37,0.031,0.0309988,2.53965,0.0309988,0.012434,6.6893e-06,1
12-CAAL-old-growth-SD,3,2021.62,0.062,0.0619976,5.03172,0.0619976,0.023918,6.14354e-06,1
12-CAAL-old-growth-SD,3,2022.12,0.092,0.091997,7.39275,0.091997,0.0299477,4.441e-06,1
12-CAAL-old-growth-SD,3,2022.37,0.103,0.102997,8.34913,0.102997,0.0296743,3.51462e-06,1
12-CAAL-old-growth-SD,3,2022.62,0.035,0.0349991,2.87113,0.0349991,0.00940644,3.01944e-06,1
12-CAAL-old-growth-SD,4,1954.87,0.022,0.022008,1.70889,0.022008,0.00083419,0.000547296,1
12-CAAL-old-growth-SD,4,1955.12,0.016,0.0159999,1.17343,0.0159999,0.000700583,1.26994e-07,1
12-CAAL-old-growth-SD,4,1955.37,0.019,0.0189999,1.39334,0.0189999,0.000798378,9.0651e-08,1
12-CAAL-old-growth-SD,4,1955.62,1.435,1.43499,104.942,1.43499,0.0601679,1.08284e-07,1
12-CAAL-old-growth-SD,4,1955.87,1.857,1.85703,132.926,1.85703,0.08418,8.39901e-07,1
12-CAAL-old-growth-SD,4,1956.12,0.021,0.0209999,1.48167,0.0209999,0.000980894,1.29499e-07,1
12-CAAL-old-growth-SD,4,1956.62,1.641,1.64099,117.713,1.64099,0.0720353,1.27786e-07,1
12-CAAL-old-growth-SD,4,1956.87,2.235,2.23503,158.663,2.23503,0.104528,6.15884e-07,1
12-CAAL-old-growth-SD,4,1957.12,0.027,0.0269999,1.89855,0.0269999,0.00129835,1.1867e-07,1
12-CAAL-old-growth-SD,4,1957.62,0.341,0.340998,24.4354,0.340998,0.0152454,2.13729e-07,1
12-CAAL-old-growth-SD,4,1957.87,0.715,0.715009,50.733,0.715009,0.0337147,6.33546e-07,1
12-CAAL-old-growth-SD,4,1958.12,0.163,0.162999,11.436,0.162999,0.00789881,1.13782e-07,1
12-CAAL-old-growth-SD,4,1958.62,1.45,1.44999,103.015,1.44999,0.0666189,1.12187e-07,1
12-CAAL-old-growth-SD,4,1958.87,3.118,3.11824,215.767,3.11824,0.160943,2.45697e-05,1
12-CAAL-old-growth-SD,4,1959.12,0.839,0.838995,56.6441,0.838995,0.0459427,1.50327e-07,1
12-CAAL-old-growth-SD,4,1959.37,0.032,0.0319998,2.17972,0.0319998,0.00165129,1.76178e-07,1
12-CAAL-old-growth-SD,4,1959.62,0.252,0.251999,17.1499,0.251999,0.0129718,5.55935e-08,1
12-CAAL-old-growth-SD,4,1959.87,0.364,0.364,24.3266,0.364,0.0199157,1.86249e-09,1
12-CAAL-old-growth-SD,4,1960.12,0.009,0.00899995,0.598441,0.00899995,0.000490897,1.53416e-07,1
12-CAAL-old-growth-SD,4,1960.37,0.282,0.281998,19.0282,0.281998,0.0144906,1.47513e-07,1
12-CAAL-old-growth-SD,4,1960.62,0.614,0.614001,41.4431,0.614001,0.032121,8.82926e-09,1
12-CAAL-old-growth-SD,4,1960.87,0.239,0.238999,15.86,0.238999,0.0134419,5.27482e-08,1
12-CAAL-old-growth-SD,4,1961.12,0.007,0.00699996,0.463249,0.00699996,0.000391977,1.48668e-07,1
12-CAAL-old-growth-SD,4,1961.62,0.126,0.126001,8.43374,0.126001,0.0070126,1.85165e-07,1
12-CAAL-old-growth-SD,4,1961.87,0.996,0.996084,64.1375,0.996084,0.0654059,2.91897e-05,1
12-CAAL-old-growth-SD,4,1962.12,0.022,0.0219998,1.38835,0.0219998,0.00149863,2.29213e-07,1
12-CAAL-old-growth-SD,4,1962.37,0.223,0.222998,14.301,0.222998,0.0141408,2.25005e-07,1
12-CAAL-old-growth-SD,4,1962.62,3.499,3.49899,225.699,3.49899,0.222266,2.32521e-08,1
12-CAAL-old-growth-SD,4,1962.87,1.298,1.2981,81.6892,1.2981,0.0929341,2.3396e-05,1
12-CAAL-old-growth-SD,4,1963.12,0.28,0.279998,17.4173,0.279998,0.0207341,2.57235e-07,1
12-CAAL-old-growth-SD,4,1963.37,1.135,1.13499,71.8509,1.13499,0.0800135,2.28694e-07,1
12-CAAL-old-growth-SD,4,1963.62,2.632,2.63198,168.415,2.63198,0.185386,2.18317e-07,1
12-CAAL-old-growth-SD,4,1963.87,1.226,1.22631,76.6248,1.22631,0.0989501,0.000258512,1
12-CAAL-old-growth-SD,4,1964.12,0.196,0.195998,11.9694,0.195998,0.0168722,3.80139e-07,1
12-CAAL-old-growth-SD,4,1964.37,0.318,0.317997,19.7826,0.317997,0.0254278,3.1268e-07,1
12-CAAL-old-growth-SD,4,1964.62,1.152,1.15199,72.5554,1.15199,0.0897001,2.23972e-07,1
12-CAAL-old-growth-SD,4,1964.87,1.01,1.00999,63.653,1.00999,0.0802505,1.3174e-07,1
12-CAAL-old-growth-SD,4,1965.12,0.065,0.0649995,4.12681,0.0649995,0.00508665,2.84905e-07,1
12-CAAL-old-growth-SD,4,1965.37,0.038,0.0379997,2.45253,0.0379997,0.00285835,2.60933e-07,1
12-CAAL-old-growth-SD,4,1965.62,1.796,1.79599,116.571,1.79599,0.136928,1.0945e-07,1
12-CAAL-old-growth-SD,4,1965.87,1.959,1.959,125.979,1.959,0.158358,9.66137e-09,1
12-CAAL-old-growth-SD,4,1966.12,0.092,0.0919992,5.89704,0.0919992,0.0074277,3.33319e-07,1
12-CAAL-old-growth-SD,4,1966.37,0.203,0.202998,13.1095,0.202998,0.0157931,2.91415e-07,1
12-CAAL-old-growth-SD,4,1966.62,2.054,2.05402,131.629,2.05402,0.165883,3.06416e-07,1
12-CAAL-old-growth-SD,4,1966.87,0.674,0.674006,42.2197,0.674006,0.0584453,3.60514e-07,1
12-CAAL-old-growth-SD,4,1967.12,0.158,0.157999,9.85383,0.157999,0.0134693,3.52711e-07,1
12-CAAL-old-growth-SD,4,1967.37,1.367,1.36699,86.5716,1.36699,0.109514,2.96952e-07,1
12-CAAL-old-growth-SD,4,1967.62,1.246,1.24599,79.5254,1.24599,0.0988248,2.41388e-07,1
12-CAAL-old-growth-SD,4,1967.87,1.649,1.64899,105.644,1.64899,0.131396,3.13115e-07,1
12-CAAL-old-growth-SD,4,1968.12,0.218,0.217998,14.1111,0.217998,0.0168635,2.8948e-07,1
12-CAAL-old-growth-SD,4,1968.37,0.232,0.231998,15.1977,0.231998,0.0173149,2.5742e-07,1
12-CAAL-old-growth-SD,4,1968.62,0.674,0.673994,44.4983,0.673994,0.0495147,2.89284e-07,1
12-CAAL-old-growth-SD,4,1968.87,0.637,0.636994,42.2898,0.636994,0.0460801,3.26167e-07,1
12-CAAL-old-growth-SD,4,1969.12,0.091,0.0909993,6.06046,0.0909993,0.00644854,2.25963e-07,1
12-CAAL-old-growth-SD,4,1969.37,0.203,0.202998,13.6007,0.202998,0.0138727,2.26367e-07,1
12-CAAL-old-growth-SD,4,1969.62,0.427,0.426997,28.8644,0.426997,0.0281338,2.31982e-07,1
12-CAAL-old-growth-SD,4,1969.87,0.626,0.625995,42.4506,0.625995,0.040777,2.59664e-07,1
12-CAAL-old-growth-SD,4,1970.12,0.215,0.214999,14.583,0.214999,0.0138941,1.99651e-07,1
12-CAAL-old-growth-SD,4,1970.37,0.211,0.210999,14.3709,0.210999,0.0133345,1.86962e-07,1
12-CAAL-old-growth-SD,4,1970.62,2.039,2.03899,138.689,2.03899,0.131436,1.08854e-07,1
12-CAAL-old-growth-SD,4,1970.87,1.367,1.36702,90.9007,1.36702,0.0974143,7.18459e-07,1
12-CAAL-old-growth-SD,4,1971.12,0.024,0.0239998,1.55024,0.0239998,0.00192606,2.36207e-07,1
12-CAAL-old-growth-SD,4,1971.37,0.035,0.0349997,2.24071,0.0349997,0.00287926,3.18087e-07,1
12-CAAL-old-growth-SD,4,1971.62,0.211,0.210999,13.4621,0.210999,0.0171715,5.77565e-08,1
12-CAAL-old-growth-SD,4,1971.87,0.054,0.054001,3.37564,0.054001,0.00461146,1.29299e-06,1
12-CAAL-old-growth-SD,4,1972.62,0.428,0.427996,26.3289,0.427996,0.03642,3.18356e-07,1
12-CAAL-old-growth-SD,4,1972.87,0.252,0.25201,15.4083,0.25201,0.0222387,5.89093e-06,1
12-CAAL-old-growth-SD,4,1973.62,0.039,0.0389996,2.40808,0.0389996,0.00335276,3.42574e-07,1
12-CAAL-old-growth-SD,4,1973.87,0.152,0.152019,9.32883,0.152019,0.0137259,6.23127e-05,1
12-CAAL-old-growth-SD,4,1974.62,0.173,0.172998,10.5968,0.172998,0.0159827,3.72349e-07,1
12-CAAL-old-growth-SD,4,1974.87,0.321,0.320998,19.7637,0.320998,0.0300014,2.04352e-07,1
12-CAAL-old-growth-SD,4,1975.12,0.001,0.000999991,0.0616391,0.000999991,9.49085e-05,3.52474e-07,1
12-CAAL-old-growth-SD,4,1975.62,0.025,0.0249998,1.58323,0.0249998,0.00226769,3.78891e-07,1
12-CAAL-old-growth-SD,4,1975.87,0.058,0.0579995,3.69912,0.0579995,0.0053467,3.5765e-07,1
12-CAAL-old-growth-SD,4,1976.12,0.022,0.0219998,1.39428,0.0219998,0.00211344,3.48306e-07,1
12-CAAL-old-growth-SD,4,1976.37,0.006,0.00599994,0.380964,0.00599994,0.000568348,4.14868e-07,1
12-CAAL-old-growth-SD,4,1976.62,0.06,0.0599994,3.84253,0.0599994,0.0055727,3.80444e-07,1
12-CAAL-old-growth-SD,4,1976.87,1.706,1.70598,109.454,1.70598,0.159483,3.98477e-07,1
12-CAAL-old-growth-SD,4,1977.62,0.095,0.0949992,6.20749,0.0949992,0.00786646,3.14296e-07,1
12-CAAL-old-growth-SD,4,1977.87,0.16,0.159999,10.5181,0.159999,0.0128704,3.28394e-07,1
12-CAAL-old-growth-SD,4,1978.62,0.171,0.170999,11.3058,0.170999,0.0132386,2.58849e-07,1
12-CAAL-old-growth-SD,4,1978.87,0.49,0.489996,32.0652,0.489996,0.0401148,2.69374e-07,1
12-CAAL-old-growth-SD,4,1979.87,0.075,0.0749994,4.71935,0.0749994,0.00583528,2.31749e-07,1
12-CAAL-old-growth-SD,4,1980.12,0.003,0.00299998,0.187898,0.00299998,0.000228257,2.47014e-07,1
12-CAAL-old-growth-SD,4,1981.12,0.012,0.0119999,0.772421,0.0119999,0.000809771,1.86081e-07,1
12-CAAL-old-growth-SD,4,1982.37,0.093,0.0929992,5.98347,0.0929992,0.00750475,2.82343e-07,1
12-CAAL-old-growth-SD,4,1982.87,0.004,0.00399997,0.254636,0.00399997,0.000367109,2.66364e-07,1
12-CAAL-old-growth-SD,4,1986.87,0.006,0.00599993,0.394286,0.00599993,0.000692527,5.55131e-07,1
12-CAAL-old-growth-SD,4,1987.87,0.391,0.390996,24.1102,0.390996,0.04265,5.01953e-07,1
12-CAAL-old-growth-SD,4,1988.62,0.014,0.0139999,0.819536,0.0139999,0.0012914,3.20048e-07,1
12-CAAL-old-growth-SD,4,1989.37,0.218,0.217998,13.2828,0.217998,0.0182735,2.73316e-07,1
12-CAAL-old-growth-SD,4,1989.62,0.093,0.0929993,5.68008,0.0929993,0.00839047,2.48895e-07,1
12-CAAL-old-growth-SD,4,1989.87,0.266,0.265998,16.1377,0.265998,0.0265754,3.43517e-07,1
12-CAAL-old-growth-SD,4,1990.87,0.005,0.00499995,0.311428,0.00499995,0.000532758,4.3054e-07,1
12-CAAL-old-growth-SD,4,1991.87,0.009,0.0089999,0.565694,0.0089999,0.000952249,4.63459e-07,1
12-CAAL-old-growth-SD,4,1992.37,0.001,0.00099999,0.062955,0.00099999,9.60429e-05,4.17742e-07,1
12-CAAL-old-growth-SD,4,1992.62,0.084,0.0839992,5.29468,0.0839992,0.00777964,3.61436e-07,1
12-CAAL-old-growth-SD,4,1992.87,0.044,0.0439996,2.76672,0.0439996,0.0040402,3.59447e-07,1
12-CAAL-old-growth-SD,4,1993.87,0.003,0.00299997,0.185424,0.00299997,0.000245194,2.95448e-07,1
12-CAAL-old-growth-SD,4,1998.62,0.058,0.0579996,3.61012,0.0579996,0.00356625,1.51434e-07,1
12-CAAL-old-growth-SD,4,1999.37,0.022,0.0219999,1.35013,0.0219999,0.0014526,1.81482e-07,1
12-CAAL-old-growth-SD,4,1999.62,1.01,1.00999,61.7625,1.00999,0.0666254,1.80951e-07,1
12-CAAL-old-growth-SD,4,1999.87,0.016,0.0159999,0.976935,0.0159999,0.00106413,1.82141e-07,1
12-CAAL-old-growth-SD,4,2001.12,0.001,0.000999993,0.0647985,0.000999993,6.69882e-05,1.8934e-07,1
12-CAAL-old-growth-SD,4,2001.62,0.017,0.0169999,1.14551,0.0169999,0.00121051,2.16397e-07,1
12-CAAL-old-growth-SD,4,2001.87,0.008,0.00799994,0.537107,0.00799994,0.000603652,2.35296e-07,1
12-CAAL-old-growth-SD,4,2003.62,0.026,0.0259998,1.6627,0.0259998,0.0021857,2.88754e-07,1
12-CAAL-old-growth-SD,4,2004.62,0.001,0.00099999,0.0619533,0.00099999,0.000100088,4.07915e-07,1
12-CAAL-old-growth-SD,4,2006.62,0.012,0.0119999,0.753163,0.0119999,0.00125618,4.62175e-07,1
12-CAAL-old-growth-SD,4,2006.87,0.003,0.00299997,0.188982,0.00299997,0.000319581,4.75434e-07,1
12-CAAL-old-growth-SD,4,2007.62,0.006,0.00599994,0.377282,0.00599994,0.000588254,4.09369e-07,1
12-CAAL-old-growth-SD,4,2011.87,0.027,0.0269997,1.71759,0.0269997,0.00336032,6.34225e-07,1
12-CAAL-old-growth-SD,4,2012.62,0.098,0.0979987,6.11671,0.0979987,0.0132196,7.36195e-07,1
12-CAAL-old-growth-SD,4,2015.62,0.002,0.00199997,0.123103,0.00199997,0.000299751,9.06428e-07,1
12-CAAL-old-growth-SD,4,2016.62,0.001,0.000999985,0.0605072,0.000999985,0.000154676,9.79426e-07,1
12-CAAL-old-growth-SD,4,2018.62,0.012,0.0119998,0.751365,0.0119998,0.00165277,7.84119e-07,1
12-CAAL-old-growth-SD,4,2020.62,0.005,0.00499993,0.298973,0.00499993,0.000745007,8.85834e-07,1
12-CAAL-old-growth-SD,4,2022.62,0.006,0.00599994,0.371003,0.00599994,0.000603398,4.27291e-07,1
12-CAAL-old-growth-SD,5,1967.12,0.006,0.00599994,0.374196,0.00599994,0.000511492,3.52711e-07,1
12-CAAL-old-growth-SD,5,1967.37,0.449,0.448996,28.435,0.448996,0.0359705,2.96952e-07,1
12-CAAL-old-growth-SD,5,1967.62,0.291,0.290998,18.5729,0.290998,0.0230803,2.41388e-07,1
12-CAAL-old-growth-SD,5,1967.87,0.313,0.312997,20.0526,0.312997,0.0249405,3.13115e-07,1
12-CAAL-old-growth-SD,5,1968.12,0.219,0.218998,14.1758,0.218998,0.0169409,2.8948e-07,1
12-CAAL-old-growth-SD,5,1968.37,0.341,0.340997,22.3379,0.340997,0.0254499,2.5742e-07,1
12-CAAL-old-growth-SD,5,1968.62,0.301,0.300997,19.8724,0.300997,0.0221127,2.89284e-07,1
12-CAAL-old-growth-SD,5,1968.87,0.063,0.0629994,4.18251,0.0629994,0.00455737,3.26167e-07,1
12-CAAL-old-growth-SD,5,1969.12,0.018,0.0179999,1.19877,0.0179999,0.00127554,2.25963e-07,1
12-CAAL-old-growth-SD,5,1969.37,0.059,0.0589996,3.95291,0.0589996,0.00403197,2.26367e-07,1
12-CAAL-old-growth-SD,5,1969.87,0.059,0.0589995,4.00094,0.0589995,0.0038432,2.59664e-07,1
12-CAAL-old-growth-SD,5,1970.12,0.012,0.0119999,0.813933,0.0119999,0.000775487,1.99651e-07,1
12-CAAL-old-growth-SD,5,1970.37,0.024,0.0239998,1.63461,0.0239998,0.00151672,1.86962e-07,1
12-CAAL-old-growth-SD,5,1970.62,0.479,0.478998,32.5807,0.478998,0.0308768,1.08854e-07,1
12-CAAL-old-growth-SD,5,1970.87,0.061,0.0610008,4.05629,0.0610008,0.00434694,7.18459e-07,1
12-CAAL-old-growth-SD,5,1971.12,0.017,0.0169999,1.09809,0.0169999,0.00136429,2.36207e-07,1
12-CAAL-old-growth-SD,5,1971.37,0.21,0.209998,13.4442,0.209998,0.0172756,3.18087e-07,1
12-CAAL-old-growth-SD,5,1971.62,0.477,0.476998,30.4334,0.476998,0.0388189,5.77565e-08,1
12-CAAL-old-growth-SD,5,1971.87,0.583,0.58301,36.4444,0.58301,0.0497867,1.29299e-06,1
12-CAAL-old-growth-SD,5,1972.12,0.194,0.193998,11.8234,0.193998,0.0175325,2.73283e-07,1
12-CAAL-old-growth-SD,5,1972.37,0.053,0.0529995,3.21904,0.0529995,0.00470947,3.64685e-07,1
12-CAAL-old-growth-SD,5,1972.62,0.384,0.383997,23.6222,0.383997,0.0326759,3.18356e-07,1
12-CAAL-old-growth-SD,5,1972.87,0.228,0.228009,13.9408,0.228009,0.0201208,5.89093e-06,1
12-CAAL-old-growth-SD,5,1973.12,0.123,0.122999,7.41422,0.122999,0.0113614,3.06021e-07,1
12-CAAL-old-growth-SD,5,1973.37,0.319,0.318997,19.3521,0.318997,0.0287237,3.69122e-07,1
12-CAAL-old-growth-SD,5,1973.62,0.443,0.442996,27.3533,0.442996,0.0380839,3.42574e-07,1
12-CAAL-old-growth-SD,5,1973.87,0.076,0.0760093,4.66442,0.0760093,0.00686296,6.23127e-05,1
12-CAAL-old-growth-SD,5,1974.12,0.037,0.0369997,2.22416,0.0369997,0.00358694,3.2748e-07,1
12-CAAL-old-growth-SD,5,1974.37,0.44,0.439996,26.5614,0.439996,0.0418209,4.16816e-07,1
12-CAAL-old-growth-SD,5,1974.62,1.018,1.01799,62.3559,1.01799,0.0940483,3.72349e-07,1
12-CAAL-old-growth-SD,5,1974.87,0.709,0.708995,43.6526,0.708995,0.0662648,2.04352e-07,1
12-CAAL-old-growth-SD,5,1975.12,0.153,0.152999,9.43078,0.152999,0.014521,3.52474e-07,1
12-CAAL-old-growth-SD,5,1975.37,0.28,0.279997,17.4368,0.279997,0.0261205,3.94569e-07,1
12-CAAL-old-growth-SD,5,1975.62,0.091,0.0909991,5.76296,0.0909991,0.0082544,3.78891e-07,1
12-CAAL-old-growth-SD,5,1975.87,0.049,0.0489995,3.12512,0.0489995,0.00451704,3.5765e-07,1
12-CAAL-old-growth-SD,5,1976.12,0.02,0.0199998,1.26753,0.0199998,0.00192131,3.48306e-07,1
12-CAAL-old-growth-SD,5,1976.37,0.104,0.103999,6.60338,0.103999,0.00985137,4.14868e-07,1
12-CAAL-old-growth-SD,5,1976.62,0.324,0.323997,20.7497,0.323997,0.0300926,3.80444e-07,1
12-CAAL-old-growth-SD,5,1976.87,0.3,0.299997,19.2476,0.299997,0.0280451,3.98477e-07,1
12-CAAL-old-growth-SD,5,1977.12,0.054,0.0539995,3.46997,0.0539995,0.00494698,3.73864e-07,1
12-CAAL-old-growth-SD,5,1977.37,0.197,0.196998,12.7354,0.196998,0.0171596,3.5145e-07,1
12-CAAL-old-growth-SD,5,1977.62,0.342,0.341997,22.347,0.341997,0.0283193,3.14296e-07,1
12-CAAL-old-growth-SD,5,1977.87,0.312,0.311997,20.5103,0.311997,0.0250972,3.28394e-07,1
12-CAAL-old-growth-SD,5,1978.12,0.054,0.0539996,3.54818,0.0539996,0.00428999,2.8575e-07,1
12-CAAL-old-growth-SD,5,1978.37,0.306,0.305998,20.1578,0.305998,0.0237492,2.75131e-07,1
12-CAAL-old-growth-SD,5,1978.62,0.335,0.334997,22.1488,0.334997,0.0259352,2.58849e-07,1
12-CAAL-old-growth-SD,5,1978.87,0.007,0.00699994,0.458075,0.00699994,0.000573068,2.69374e-07,1
12-CAAL-old-growth-SD,5,1979.12,0.039,0.0389997,2.50865,0.0389997,0.00325023,2.93794e-07,1
12-CAAL-old-growth-SD,5,1979.37,0.157,0.156999,10.0314,0.156999,0.012537,2.81003e-07,1
12-CAAL-old-growth-SD,5,1979.62,0.266,0.265998,16.918,0.265998,0.0206295,2.53325e-07,1
12-CAAL-old-growth-SD,5,1979.87,0.039,0.0389997,2.45406,0.0389997,0.00303435,2.31749e-07,1
